name,price,description,sustainability_features,rating_x,number_of_reviews,product_page_url,product_id,url,rating_y,author,date,content,sentiment_score,cot_reasoning
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Hannah,"Reviewed in the United States on August 28, 2024",My yerba mate bag was delivered with a three inch cut in the bag. A very large amount of tea was spilling out of the bag into the box. The item isn’t eligible for refund or replacement. It’s not worth risking this happening again.Going to be buying Yerba Mate from my local Co-Op from now on. However I would repurchase this if it was eligible for replacement because I’ve had the this brand of Yerba before and the taste is great.,1,Identified positive words suggesting satisfaction or recommendation.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Ponekin,"Reviewed in the United States on August 24, 2024",I've tried several other yerba mates and this is by far the lowest quality. The resulting brew is completely cloudy from all of the dust. I wish it tasted as good as their canned drinks! The best one I have found is called Heretic.,1,Identified positive words suggesting satisfaction or recommendation.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Chad,"Reviewed in the United States on August 7, 2024",I am a tea enthusiast.  I love oolong.  I saw this tea and thought Id try it.  It tastes like mildewy dirt.  Worst tea Ive ever tasted.,0,No strong positive or negative words found; marked as neutral.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Ondra,"Reviewed in the United States on July 12, 2024","It does not look like high quality mate, it does not taste as yerba mate. It is basically a mate dust mixed with mate sticks that you are making.",0,No strong positive or negative words found; marked as neutral.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,AnneMarie,"Reviewed in the United States on July 28, 2024",Bag ripped open and spilling everywhere. Teas fine tasting. Used for a healthy detox. Easy to make in french press.,0,No strong positive or negative words found; marked as neutral.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Lesley Mathiesen Morris,"Reviewed in the United States on May 3, 2024","This product came to me in a box wrapped in light cellophane after unwrapping. the cellophane I noticed a slice in the side of the bag.. For some reason, I cannot return it - this  item is not eligible. Help",0,No strong positive or negative words found; marked as neutral.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,MoAdan,"Reviewed in the United States on June 5, 2024","Those items I had received today the Yerba mate was damage cut and shea butter was open , Pls refund My Money",0,No strong positive or negative words found; marked as neutral.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,David B,"Reviewed in the United States on February 19, 2024",I received this product with a big hole and two tiny holes in the packaging. The teabags are not sealed in anything besides this outer packaging so the tea could easily be contaminated and unsafe. I tried to do a refund or return and this product was listed not eligible. BEWARE buying this product as you will have no recourse if sent a damaged product.,0,No strong positive or negative words found; marked as neutral.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Deborah Szafranski,"Reviewed in the United States on June 27, 2024",Terrible taste. This is not returnable - do nit recommend!,1,Identified positive words suggesting satisfaction or recommendation.
"Guayakí Yerba Mate, Organic Traditional Unsweetened Single Serve Tea Bags, 75 Tea Bags, 40mg Natural Caffeine, Smooth Energy & Focus",18.95,"Traditional Yerba Mate: Our Unsweetend Single Serve Tea Bags provide a rich, robust, and balanced flavor with a complex earthy body and a smooth mellow finish. Just steep in hot water for the ultimate uplifting brew that boasts 40mg of natural caffeine
A Different Kind of Boost: Within the yerba mate plant is a combination of Caffeine (found in coffee), Theobromine (found in chocolate), and Polyphenols (found in green tea), providing a uniquely smooth boost of energy and focus
Market Driven Regeneration: Our yerba mate is cultivated within the forests of South Amercia, helping to protect forest ecosystems and supporting traditional cultural, regenerative, organic and fair trade practices
Yerba Mate Your Way: Connect with the energizing power of Yerba Mate through our invigorating high energy cans, our vibrant sparkling energy cans, or in its traditional loose leaf form
Together We Come to Life: At Guayakí, we are about much more than just mate. We believe in the power of sharing and connecting, spreading yerba mate culture as an invitation to life","Farming practices
Made with materials harvested from responsibly managed farms.
As certified by
",4.5 out of 5 stars,"3,685 ratings",https://www.amazon.com/Guayaki-Traditional-Organic-Mate-225g/dp/B0027CNY7U/ref=sr_1_2_mod_primary_new?dib=eyJ2IjoiMSJ9.kiiU5fJcFC5Ml04PE1nGM5d3fzq7Q9jiC4pX71I6vFNE2OO6wZtpDNLAa1utkU6tR1mncPrmrfAiY-gzZGSy48aAYSFsggjRpEeI5G_W8EtPa788Vmjuv6E3gMxkSH3ZdZVV1MPv_PaBBgNmGcHtmpX5IAhiq7tBkn92Cefnn90MS75RMaXaX6t7lFvGnk0g2uQ4F-VgvzTNx7YPqhw53AzokquxwgN6jlTQQhk6T0ZgdhZAwDZ55NwLGbUlNschaFoYxJPG3IQMurz0ewCPfoMNZbmAxDrrgfMuBplVupg.wI4cxMAC51S4EYeKlMCtmKgvhEOAfhJz4YP-mG1KE8w&dib_tag=se&qid=1727753647&rnid=2941120011&s=home-garden&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2&srs=23176677011,B0027CNY7U,https://www.amazon.com/product-reviews/B0027CNY7U/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&language=en_US,one_star,Vladimir,"Reviewed in the United States on August 17, 2023","Item has arrived with a 1 inch hole in it. Even though the item is ""not returnable"", Amazon was so kind to refund my purchase and allowed to keep this mate. I took chances (risking getting some mouse poo into my gourd) and tried brewing a cup of it - tastes totally disgusting similarly to lawnmower clippings but imho due to that this mate is neither smoked nor aged, having funky sweet finish that I hated the most. The rest of the pack went straight to garbage.Guayaki no more...",0,No strong positive or negative words found; marked as neutral.
